city,case_id,category,district,addr,x,y,start_date,end_date,blocks_traffic,unit,source
new_taipei,328088,計畫,鶯歌區,鶯歌區永吉里村里永吉街1號,283855.1407153834,2761199.948324464,2024-10-28,2026-10-31,,宏錩工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,328252,一般,新店區,新店區中山里村里中央路57號,303786.0318242211,2763408.645136613,2024-11-15,2024-12-01,,亞旭電腦股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,328287,計畫,土城區,土城區日和里村里學府路二段60號,295216.0366242618,2763654.7086263457,2024-11-15,2026-06-30,,宏錩工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,328333,新建房屋,板橋區,板橋區柏翠里村里華江三路49號,297939.1073016465,2769896.777357697,2024-11-07,2024-11-15,,宜鋒實業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,328503,計畫,土城區,土城區清和里村里青雲路401號,296329.3923967233,2763302.1192708127,2024-11-15,2026-06-30,,宏錩工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,328530,計畫,土城區,土城區學士里村里學士路33巷10號,295795.3906363882,2763804.1044008317,2024-11-15,2026-06-30,,宏錩工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,328541,計畫,土城區,土城區柑林里村里明德路一段280號,296025.924407185,2763464.999678533,2024-12-09,2026-02-03,,宏錩工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,328611,計畫,淡水區,淡水區樹興里村里樹林口13號,298522.1104069666,2784656.5980781075,2024-11-18,2024-12-31,,順盛工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,328791,民生,板橋區,板橋區社後里村里大仁街15號,295996.2086911965,2767731.3810699466,2024-11-15,2026-03-14,,昌鋐工程股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,328992,緊急,淡水區,淡水區新興里村里中山北路一段207巷17號,294708.2209794209,2785694.9586368715,2024-11-09,2024-12-06,,桔原企業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,329387,計畫,淡水區,淡水區樹興里村里樹林口13號,298384.7147122934,2784567.1190532013,2024-11-28,2024-12-31,,順盛工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,329488,計畫,土城區,土城區延祿里村里延壽路13巷1號,297506.5959522349,2764753.669171771,2025-01-01,2025-10-24,,遠揚營造工程股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,329570,計畫,鶯歌區,鶯歌區鳳鳴里村里鶯桃路411號,283761.398852277,2762167.466659537,2024-12-09,2026-10-31,,宏錩工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,329678,新建房屋,新店區,新店區新和里村里永安街5巷1號,302165.1278135306,2764340.144969505,2024-12-09,2024-12-23,,文新環工有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,329796,計畫,淡水區,淡水區樹興里村里區道北四,298300.3975170595,2784500.6453093737,2024-12-11,2025-01-07,,順盛工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,330222,計畫,土城區,土城區柑林里村里金城路二段26-9號,295518.0691034026,2763463.125072235,2024-12-23,2026-04-30,,宏錩工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,330349,一般,樹林區,樹林區和平里村里中華路3號,292831.2478735799,2764042.5808736533,2024-12-26,2026-06-07,,勝泉工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,330498,新建房屋,三重區,三重區二重里村里水漾路二段,297710.1803638873,2773304.1165276445,2025-03-03,2025-03-11,,廣原工程股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,330533,新建房屋,新店區,新店區中央里村里中央五街77號,303152.1573740596,2763254.669704277,2025-02-10,2025-02-27,,輝達環境科技有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,330932,新建房屋,三重區,三重區五常里村里元信一街,300290.0092431235,2774570.0841036593,2025-03-03,2025-03-11,,叡興實業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,330995,計畫,土城區,土城區清溪里村里金城路二段338巷,296356.1866298605,2764115.1747613233,2025-02-24,2025-12-15,,遠揚營造工程股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,330999,新建房屋,三重區,三重區光正里村里中正南路246-1號,299827.1836958454,2771862.1055174177,2025-03-13,2025-03-20,,廣原工程股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,331245,一般,板橋區,板橋區崑崙里村里大觀路三段239號,293446.2362423566,2764980.3780862885,2025-01-14,2025-01-14,,宏圓電氣工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,331406,計畫,樹林區,樹林區樹福里村里中山路一段35號,292787.0687772668,2764978.984477074,2025-02-24,2025-08-05,,宏錩工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,331748,計畫,土城區,土城區員林里村里學府路二段171號,295077.6036753664,2763398.723757136,2025-03-03,2026-06-30,,宏錩工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,331755,計畫,板橋區,板橋區民生里村里中山路二段40巷30號,297907.421768159,2767385.9551397082,2025-03-03,2026-07-09,,馨澤工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,332122,一般,三峽區,三峽區鳶山里村里復興路453號,286590.1169820948,2759010.906392092,2025-03-10,2025-03-12,,亞旭電腦股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,332152,計畫,板橋區,板橋區華中里村里僑中一街124巷20號,295018.2676380964,2766953.2462979998,2025-04-01,2026-06-30,,神緯營造有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,332295,一般,三峽區,三峽區永舘里村里復興路159號,287418.5218850108,2759012.235123759,2025-03-03,2025-04-18,,緯鑫營造有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,332429,新建房屋,中和區,中和區秀士里村里景平路149號,301940.3702112871,2765016.518472564,2025-04-23,2025-06-03,,昌鋐工程股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,332459,計畫,土城區,土城區員福里村里員福路52號,294475.388917416,2763541.0896295803,2025-04-01,2026-06-30,,神緯營造有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,332481,一般,三重區,三重區福星里村里重新路三段58號,300335.2410560338,2772807.2716807835,2025-03-14,2025-03-22,,五通工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,332490,新建房屋,三重區,三重區博愛里村里頂崁街220巷1號,298076.816572552,2773423.210675955,2025-04-09,2025-04-17,,佳河環境工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,332549,新建房屋,新店區,新店區福民里村里三民路159巷19弄5號,303788.8379705002,2763014.0116546005,2025-04-22,2025-05-06,,明泉水電工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,332827,新建房屋,中和區,中和區秀士里村里景德街122號,301965.2036661049,2764895.4432932194,2025-05-05,2025-05-09,,廣原工程股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,332954,計畫,鶯歌區,鶯歌區永吉里村里鶯桃路301號,283566.6836445077,2761418.057322777,2025-03-17,2026-12-31,,宏錩工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,332966,新建房屋,三重區,三重區谷王里村里興德路,297842.5192102823,2771786.6958250245,2025-03-20,2025-03-29,,合銘水電企業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,332975,一般,三重區,三重區頂崁里村里中興北街233號,297321.7993510268,2772385.9439051477,2025-03-23,2025-04-01,,合銘水電企業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,333131,計畫,土城區,土城區柑林里村里金城路二段5號,295821.2098444948,2763517.5193257253,2025-03-20,2026-06-30,,宏錩工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,333397,一般,新莊區,新莊區丹鳳里村里中正路626號,292605.5831030873,2769042.375353034,2025-04-14,2025-04-16,,亞旭電腦股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,333402,新建房屋,三重區,三重區谷王里村里清傳街,298154.6579055471,2771389.374383322,2025-04-14,2025-04-15,,叡興實業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,333589,計畫,土城區,土城區員福里村里中華路一段,294383.6004483098,2763574.552933775,2025-04-10,2026-09-02,,神緯營造有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,333613,一般,八里區,八里區荖阡里村里中華路三段29號,289963.9126251039,2781665.9981439356,2025-04-07,2026-02-05,,瑞通營造有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,333786,一般,中和區,中和區廟美里村里中和路25號,300492.9896847956,2766036.287867553,2025-04-10,2025-05-20,,穩豐工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,333965,計畫,鶯歌區,鶯歌區永吉里村里德昌二街13號,283639.005206708,2761139.6519460254,2025-04-01,2026-06-30,,宏錩工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,334163,一般,瑞芳區,瑞芳區濓新里村里洞頂路,337089.3707599107,2779600.3158149105,2025-04-14,2025-04-18,,亞旭電腦股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,334259,民生,五股區,五股區成功里村里西雲路82巷1號,294779.7325591854,2776084.342331805,2025-04-21,2025-05-21,,良銓營造有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,334303,新建房屋,新店區,新店區復興里村里中正路491-1號,303801.7931113965,2763969.1510420297,2025-06-01,2025-12-31,,實盈工程股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,334306,一般,瑞芳區,瑞芳區柑坪里村里瑞金公路,333328.9476484633,2778141.10489494,2025-04-18,2025-04-21,,亞旭電腦股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,334478,計畫,泰山區,泰山區義學里村里明志路232巷1號,293339.8112600447,2771954.4982740213,2025-04-17,2026-02-13,,廣記營造股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,334566,一般,汐止區,汐止區樟樹里村里大同路一段314號,314272.3384292467,2772426.61607659,2025-04-27,2025-04-28,,謙耀工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,334743,一般,八里區,八里區荖阡里村里中華路三段65號,289811.4304884983,2781461.1679893415,2025-05-12,2026-02-05,,瑞通營造有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,334762,新建房屋,淡水區,淡水區崁頂里村里濱海路一段61號,294530.4087147725,2786692.6266689175,2025-09-22,2025-10-16,,瑞通營造有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,334799,一般,鶯歌區,鶯歌區尖山里村里中正二路187號,284143.4254200713,2759901.075911387,2025-05-01,2025-05-01,,乙辰電器工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,334830,一般,三重區,三重區萬壽里村里安和路58巷至42號,300519.4443078549,2773605.1102038035,2025-05-06,2025-07-07,,金樹水電工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,334934,一般,汐止區,汐止區復興里村里新台五路一段125號,315773.9617791353,2772772.7512273933,2025-05-14,2025-05-15,,杰昇工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,334959,計畫,鶯歌區,鶯歌區永吉里村里鶯桃路296巷,283846.9023924989,2761463.38553079,2025-05-20,2025-07-28,,宏錩工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,335065,民生,五股區,五股區成泰里村里御成路58號,294552.3327332407,2776082.8596457457,2025-05-05,2025-05-09,,士緯營造有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,335197,一般,淡水區,淡水區油車里村里中正路一段6巷34號,293288.8033394707,2785618.3228164157,2025-05-12,2025-05-16,,亞旭電腦股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,335198,一般,泰山區,泰山區貴賢里村里貴子路140號,293265.0613622976,2770316.5256230123,2025-05-08,2025-05-13,,亞旭電腦股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,335200,一般,蘆洲區,蘆洲區正義里村里三民路378-1號,296779.456269462,2776035.2138418215,2025-05-06,2025-05-10,,亞旭電腦股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,335316,緊急,五股區,五股區成泰里村里御成路2號,294537.2206321783,2776131.6626180615,2025-05-02,2025-05-31,,良銓營造有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,335384,計畫,樹林區,樹林區三福里村里中正路454號,291465.0144932761,2767510.7433035765,2025-05-06,2026-06-30,,福旺營造股份有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,335408,計畫,樹林區,樹林區彭厝里村里太平路150巷41號,292340.5512828845,2763328.647903527,2025-05-21,2026-07-31,,宏錩工程有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
new_taipei,335566,一般,泰山區,泰山區貴和里村里明志路三段531巷,292433.3467050893,2769172.330352858,2025-07-07,2025-07-15,,合銘水電企業有限公司,https://data.ntpc.gov.tw/api/datasets/96b6101b-c033-4834-8bd5-e312651db7a0/json?page=0&size=2000
